account_id,borrower_income,dti_ratio,interest_rate,credit_utilization,delinquencies_6m,current_balance,default_flag,probability_of_default
5106,71078.09,0.31,0.1491,0.6423,0,26676.87,1,0.6433999792882726
5107,57643.94,0.3216,0.0712,0.3035,1,30976.57,1,0.5965660074026308
5108,98914.58,0.1173,0.2012,0.4724,0,29708.39,1,0.3528361991072087
5109,59991.19,0.0641,0.1572,0.2248,1,19900.72,1,0.431436826498335
5110,70796.05,0.0135,0.2012,0.1796,0,16875.47,0,0.15798343624182348
5111,93650.75,0.061,0.0794,0.6056,0,17316.85,1,0.24200657773897102
5112,45565.71,0.4808,0.1523,0.3506,0,30816.04,1,0.6333917065247205
5113,103969.73,0.358,0.1957,0.7915,0,22325.9,1,0.7763520234830159
5114,26738.46,0.2905,0.2378,0.4003,0,10373.97,1,0.6795300501869427
5115,105741.05,0.0314,0.218,0.5691,0,5236.92,1,0.3620106318542613
5116,55683.11,0.202,0.2142,0.5287,0,6187.09,0,0.5988454160787046
5117,58932.53,0.114,0.097,0.4527,2,39700.65,1,0.8192199638528802
5118,20000.0,0.1292,0.2092,0.3971,0,23313.09,1,0.5037892779617401
5119,53630.13,0.2605,0.0822,0.353,0,31297.09,0,0.3074904236783863
5120,39004.84,0.4233,0.0876,0.6829,1,42161.5,1,0.9086454479636076
5121,49808.84,0.4343,0.0709,0.6622,0,10051.19,1,0.6911515388637397
5122,61567.23,0.5393,0.2129,0.4547,0,22904.64,1,0.7943332938147627
5123,88944.79,0.16,0.0706,0.2381,0,26562.7,0,0.12105950707126062
5124,70190.08,0.1457,0.0762,0.5509,1,38661.4,1,0.6111600157337274
5125,72691.92,0.2691,0.0967,0.455,0,44748.74,0,0.3689067860432697
5126,37612.02,0.2248,0.1588,0.7476,0,33467.14,1,0.7323060425018787
5127,42981.15,0.2488,0.2172,0.099,0,30673.36,0,0.3360710793494378
5128,109968.13,0.1007,0.1295,0.7096,0,41812.5,1,0.38210372980311097
5129,46619.97,0.1616,0.1538,0.3071,0,38495.24,0,0.3131563984117266
5130,106405.21,0.2472,0.0816,0.6777,0,39601.77,1,0.4201209951287332
5131,58923.47,0.2359,0.1005,0.5732,1,5108.23,1,0.7563379212351895
5132,65057.2,0.3181,0.0754,0.3859,1,25577.28,1,0.6461645767551348
5133,91759.13,0.319,0.1279,0.5158,0,36309.14,0,0.46727262772449163
5134,96797.31,0.0848,0.1622,0.4635,1,12258.28,1,0.5629618034866768
5135,62229.69,0.1108,0.104,0.2062,0,35058.09,1,0.1434307814035768
5136,55293.92,0.1524,0.2107,0.663,0,5366.41,1,0.6533339645660863
5137,63601.99,0.2313,0.2364,0.4394,1,28006.67,1,0.8232197498809468
5138,73448.94,0.0822,0.0728,0.5941,0,39053.12,1,0.27947575699245103
5139,87282.59,0.0889,0.0534,0.0849,0,22253.93,1,0.054947737522901045
5140,65105.75,0.2161,0.2001,0.5658,0,34578.1,1,0.5958966009569026
5141,80472.16,0.1456,0.0862,0.5567,0,26215.95,0,0.30750256287589833
5142,105958.99,0.4464,0.1171,0.2845,0,30891.64,0,0.34980852693840525
5143,74532.74,0.0644,0.1249,0.7727,0,25666.72,1,0.4761391162576653
5144,72791.32,0.5164,0.2242,0.6857,0,24033.47,1,0.8791207876082296
5145,27027.23,0.1061,0.1752,0.6179,0,38665.06,0,0.5874830992673404
5146,20000.0,0.3122,0.0577,0.6992,0,8709.73,0,0.6623068111240794
5147,74709.39,0.5153,0.0528,0.5761,0,28386.05,1,0.6139196518859866
5148,62629.39,0.1267,0.0879,0.6148,0,9592.42,0,0.37572457181798014
5149,52130.43,0.286,0.1105,0.1769,0,27512.32,0,0.25208046512767285
5150,71088.26,0.1369,0.1421,0.7259,0,43543.84,1,0.5424933954119978
5151,63489.91,0.2545,0.2092,0.6633,0,7283.92,1,0.7161625721896445
5152,93194.51,0.3066,0.1098,0.2628,1,21880.27,1,0.5281858552364773
5153,67152.77,0.2947,0.1215,0.5132,1,37078.85,1,0.7713557389502242
5154,46326.92,0.0418,0.1126,0.3751,1,19787.66,0,0.49174065606195383
5155,89754.16,0.1094,0.0517,0.315,0,25812.59,0,0.11362467512361538
5156,59571.72,0.0515,0.2315,0.8779,0,9588.31,1,0.7415934466923666
5157,78163.42,0.1886,0.0764,0.5619,1,13922.93,1,0.6391258824116739
5158,53064.73,0.5197,0.1047,0.4561,0,32457.01,0,0.6560370724585356
5159,48754.33,0.4625,0.0746,0.3754,0,38143.5,1,0.5028142767821837
5160,67104.21,0.1905,0.1432,0.4885,1,30858.25,1,0.7092722317136684
5161,65320.72,0.0969,0.2271,0.3931,0,38476.84,0,0.39147798958553914
5162,76995.68,0.5232,0.0691,0.4928,0,29226.3,0,0.576415554852385
5163,58283.86,0.5021,0.1338,0.5116,0,37408.33,1,0.7116882005412614
5164,20000.0,0.152,0.0543,0.4256,0,44315.47,1,0.30202694459704793
5165,54180.65,0.0961,0.1965,0.473,3,8312.99,1,0.9697536265363073
5166,84845.46,0.1872,0.1718,0.1328,0,24185.99,0,0.1808336372823573
5167,57565.6,0.067,0.1829,0.4145,2,12595.71,1,0.8576947196401101
5168,58840.41,0.1561,0.1397,0.281,0,23609.14,1,0.24900782990798773
5169,89659.41,0.0383,0.2225,0.2642,0,24983.47,0,0.20628935418637212
5170,47200.67,0.1133,0.1278,0.6298,1,29876.85,1,0.7605883426746315
5171,26429.92,0.1549,0.1477,0.6655,0,22571.92,1,0.6256121307321767
5172,60984.22,0.3915,0.1821,0.4761,1,17988.5,1,0.8720744660989201
5173,52895.65,0.224,0.1489,0.5029,0,6726.73,0,0.4978307666054945
5174,40843.84,0.164,0.086,0.3357,0,6391.74,1,0.25386656560971
5175,60615.54,0.1442,0.1102,0.793,1,12000.33,1,0.8256156072552946
5176,77287.64,0.4991,0.0675,0.3596,2,22959.46,1,0.9062287892631536
5177,64767.79,0.1056,0.1322,0.4683,0,21700.64,1,0.31222344182131595
5178,72674.53,0.0236,0.1658,0.7702,0,12627.82,1,0.5086167130991848
5179,110335.19,0.364,0.0725,0.6901,0,37893.58,1,0.5136860878150707
5180,56428.03,0.1757,0.1698,0.7353,0,32339.73,1,0.6621599088750482
5181,71958.72,0.1413,0.2196,0.4994,0,18726.6,1,0.489029884321711
5182,52269.67,0.1272,0.1142,0.3112,0,36878.7,1,0.2281313705677709
5183,43841.01,0.2309,0.0922,0.4127,0,44569.84,1,0.3622118738739068
5184,50377.31,0.344,0.2197,0.3294,0,14801.7,1,0.5912665066489751
5185,53031.04,0.3392,0.1815,0.1932,0,19503.6,1,0.4079513624785618
5186,73986.89,0.2776,0.07,0.4969,0,44715.93,1,0.36377810487182793
5187,123726.89,0.3879,0.1275,0.4745,0,10515.3,0,0.41992151999875615
5188,47098.91,0.1028,0.1781,0.1998,1,8087.51,0,0.5129064386539922
5189,54584.37,0.0188,0.1591,0.1458,0,25839.65,0,0.13173416532127014
5190,63421.92,0.4195,0.1675,0.7765,0,23737.16,1,0.8365395494862097
5191,74894.97,0.1617,0.1578,0.2557,0,8131.55,1,0.23119879616245861
5192,71588.77,0.3802,0.2016,0.7571,0,16601.44,0,0.8278167257611024
5193,97102.39,0.0587,0.1109,0.6059,0,21757.47,0,0.27420975035460904
5194,20000.0,0.2302,0.1846,0.658,1,37888.38,1,0.9110734430756938
5195,20000.0,0.1204,0.2383,0.5777,1,33313.69,1,0.8821681939686197
5196,52603.05,0.2152,0.1241,0.2576,0,41581.07,1,0.2683993686517791
5197,92432.5,0.2867,0.2003,0.2801,0,18300.0,1,0.3672123438896533
5198,25858.8,0.3165,0.0968,0.4094,0,17375.14,1,0.487150218497838
5199,20000.0,0.1806,0.1036,0.6243,1,23527.27,1,0.8165470700142735
5200,79279.49,0.094,0.2276,0.2539,0,5301.13,0,0.26150466195226546
5201,71091.43,0.1774,0.0549,0.3885,1,13292.8,1,0.47273414696995386
5202,37744.79,0.4463,0.0913,0.4227,0,13458.84,1,0.5801545625948475
5203,40361.51,0.2262,0.1418,0.3497,0,7443.6,0,0.39542178743732703
5204,40756.41,0.0438,0.1264,0.6074,0,23205.23,1,0.4081775471203877
5205,67763.38,0.1518,0.1695,0.6152,0,41220.81,0,0.5200021973379166
5206,49342.12,0.2485,0.0866,0.6855,0,5161.22,1,0.5738658037721531
5207,77351.6,0.4189,0.0634,0.3378,0,30136.59,1,0.34815456377648457
5208,20000.0,0.4845,0.1202,0.4544,0,40173.31,0,0.717972593305589
5209,43578.7,0.3142,0.1496,0.5912,1,9300.84,1,0.8764919115858598
5210,36848.65,0.135,0.1568,0.5766,0,41690.33,1,0.5271215929366634
5211,58591.48,0.1254,0.1643,0.3557,0,37740.87,0,0.3081204062140014
5212,51548.81,0.2074,0.1542,0.8912,1,13582.85,1,0.9235505874769703
5213,84946.09,0.2173,0.0967,0.4825,0,41213.74,1,0.3186565777915856
5214,20000.0,0.1381,0.1953,0.4437,2,37160.63,1,0.9312016278960722
5215,66137.29,0.0533,0.0667,0.218,0,9455.56,0,0.0954073169740506
5216,78958.41,0.2804,0.0877,0.4479,1,38223.98,1,0.6479239556893799
5217,111416.19,0.1316,0.1905,0.5709,0,26687.32,0,0.39520445151792577
5218,52955.85,0.2958,0.1031,0.2913,1,37638.4,1,0.6255568217785309
5219,73111.47,0.2703,0.1438,0.2223,0,29706.6,1,0.272655528884277
5220,20000.0,0.4055,0.1122,0.3941,0,20674.28,1,0.5963293613957227
5221,20000.0,0.4992,0.1463,0.3451,1,29045.62,1,0.8865179712568939
5222,86119.36,0.0678,0.1159,0.7508,1,30447.23,1,0.7154038062019744
5223,64860.99,0.0937,0.2389,0.4042,0,35648.25,0,0.4172974622660621
5224,94462.82,0.4629,0.1179,0.1666,0,38227.27,0,0.30469876698739
5225,30664.93,0.3489,0.1691,0.4927,0,31528.43,1,0.6845956539060976
5226,77997.55,0.089,0.2188,0.4137,0,44585.93,0,0.35840720837958273
5227,111720.45,0.4747,0.1712,0.7286,0,36142.04,1,0.7748964312996879
5228,75492.64,0.0601,0.1575,0.7374,0,41430.6,0,0.49525271858827347
5229,71914.54,0.0757,0.1582,0.4949,0,17779.77,1,0.3293199422588004
5230,65213.9,0.1796,0.1443,0.5869,0,17649.1,1,0.48717739809155525
5231,25727.96,0.3549,0.2034,0.7792,0,19493.4,1,0.8815334923364101
5232,98889.32,0.1542,0.0596,0.6547,0,22588.65,0,0.3063858783447339
5233,49728.56,0.2697,0.2182,0.7134,0,43456.01,1,0.7924002802226592
5234,77612.08,0.0337,0.1614,0.5799,0,7941.25,0,0.3485938749673479
5235,25924.14,0.5583,0.2113,0.4686,0,24937.74,1,0.8586670969777404
5236,35513.51,0.1397,0.052,0.4712,0,11446.42,1,0.28873315394978527
5237,100877.18,0.2754,0.2152,0.3129,0,37435.73,0,0.3863515906402218
5238,56317.44,0.2334,0.0728,0.7281,0,6245.77,1,0.5548483218340348
5239,101331.89,0.2279,0.187,0.4819,0,23205.77,0,0.4301323741962286
5240,63044.23,0.0864,0.1291,0.2601,1,20789.64,1,0.4268811571408026
5241,20000.0,0.0373,0.1794,0.674,0,8687.24,1,0.5929703054629983
5242,87301.69,0.1292,0.1694,0.6621,0,20068.76,1,0.48935047741092064
5243,50252.69,0.2925,0.081,0.3851,2,37361.22,0,0.8737567632293965
5244,82467.22,0.1432,0.1478,0.8261,1,10498.99,0,0.8450230818912944
5245,65630.27,0.3401,0.1027,0.4557,0,44340.23,0,0.45980783887005977
5246,26422.04,0.3299,0.1565,0.5468,0,7338.17,0,0.6980227832867846
5247,69107.37,0.0477,0.1902,0.2201,0,16564.11,1,0.1868544763700676
5248,119905.58,0.1733,0.0654,0.209,0,35995.96,1,0.08594964795450993
5249,77324.66,0.2673,0.148,0.7293,0,19300.85,1,0.6561376208397967
5250,63562.06,0.1121,0.1673,0.3077,2,24214.14,1,0.8106514961869141
5251,91883.59,0.4022,0.1061,0.3215,0,12466.34,0,0.3543197359913254
5252,70266.71,0.179,0.2311,0.7393,0,33619.84,1,0.7253618493243321
5253,70238.36,0.0591,0.1489,0.1723,0,12181.66,1,0.13358558205574217
5254,37709.37,0.4048,0.0847,0.3735,1,38949.24,1,0.7709419446803113
5255,70846.2,0.2508,0.0705,0.3851,0,26579.98,0,0.2710722040263367
5256,90886.09,0.2247,0.1529,0.2649,1,26926.27,0,0.5308643559304451
5257,44098.45,0.1932,0.1213,0.1551,0,42340.46,1,0.20515066332123472
5258,100612.4,0.0796,0.0866,0.476,2,35919.98,1,0.7277250989055495
5259,62707.35,0.1319,0.0558,0.5562,0,34725.58,1,0.2903686792473269
5260,42805.76,0.0246,0.1577,0.7043,0,39321.61,1,0.5152094541938064
5261,89940.8,0.2548,0.1637,0.4794,0,8672.69,1,0.4419825127083981
5262,57830.14,0.1646,0.0769,0.5724,0,34041.77,0,0.3702973602182189
5263,83987.87,0.0921,0.1643,0.5429,0,14328.32,0,0.36103468461682936
5264,57706.03,0.0626,0.2309,0.6627,0,16237.85,1,0.6008008196583458
5265,63504.35,0.1005,0.2359,0.4745,0,5605.85,1,0.47845291554405894
5266,77339.01,0.1259,0.2188,0.6918,0,40748.84,1,0.6148354378071447
5267,72272.43,0.1331,0.2033,0.4769,0,34564.52,0,0.43554154894735797
5268,20000.0,0.4227,0.0898,0.305,0,10571.49,0,0.5037555149002721
5269,36968.91,0.1387,0.0797,0.6962,0,18116.93,1,0.49945588288891163
5270,88235.25,0.1414,0.1345,0.6266,1,24197.31,1,0.7098659908127614
5271,61696.59,0.3557,0.1677,0.3601,0,24756.43,0,0.5141142163875853
5272,51906.72,0.0967,0.2116,0.3101,1,28826.16,1,0.6374327529247493
5273,31035.65,0.5603,0.0941,0.5182,0,23887.35,1,0.7583458668362201
5274,38006.59,0.1304,0.1411,0.5748,1,30945.81,1,0.7718238713574174
5275,20000.0,0.262,0.173,0.8074,1,40354.83,1,0.9455712290502799
5276,62467.98,0.4231,0.1347,0.7644,0,20922.9,1,0.801828776030482
5277,50039.06,0.2403,0.1363,0.5992,0,40068.44,1,0.5768435346159956
5278,40835.3,0.034,0.0928,0.5311,1,13784.41,0,0.5909449177425181
5279,63296.91,0.162,0.2375,0.9019,0,9855.25,1,0.8246347891388285
5280,74099.27,0.2788,0.1403,0.2656,1,14576.05,1,0.6004779546374257
5281,117329.95,0.039,0.1512,0.5113,0,13263.71,0,0.21685702337589682
5282,27202.91,0.0388,0.0915,0.4282,0,44403.16,1,0.2546452664061713
5283,93984.53,0.4203,0.1477,0.4389,1,20242.15,1,0.794940390854734
5284,89327.54,0.2251,0.0985,0.7195,0,31058.93,1,0.5026138457500827
5285,45522.68,0.062,0.0884,0.795,1,32842.11,1,0.7785083427843069
5286,70080.9,0.1305,0.1024,0.5195,1,22808.34,0,0.6150568900523948
5287,53559.17,0.2003,0.0505,0.4467,0,13942.87,1,0.28063081766319564
5288,69642.21,0.254,0.1583,0.6268,0,22523.92,0,0.6001447221267339
5289,102728.28,0.0941,0.1236,0.7319,0,23950.44,1,0.4010102977099501
5290,80140.16,0.2789,0.2208,0.0434,0,43160.31,1,0.25197435633109466
5291,77715.21,0.2668,0.0577,0.4462,0,27744.95,1,0.29263265631974494
5292,54242.27,0.1913,0.0582,0.4828,0,43794.9,0,0.30731187958866973
5293,27898.58,0.17,0.2183,0.6762,0,28068.51,1,0.742697976255825
5294,59788.29,0.1583,0.0741,0.2991,0,10799.92,1,0.18505345943190407
5295,95165.2,0.2427,0.0504,0.4536,0,20375.07,0,0.23737872258284054
5296,26820.8,0.1374,0.084,0.8438,0,36692.53,1,0.6459694866330069
5297,38622.77,0.1962,0.2065,0.252,1,21864.89,1,0.6987938284493472
5298,68156.69,0.1542,0.2025,0.3984,2,8989.35,0,0.8905247291477074
5299,40383.63,0.1718,0.1146,0.7741,0,8843.05,1,0.6396715811599764
5300,45186.91,0.2742,0.1769,0.3855,0,14482.59,1,0.5143766705408247
5301,54410.04,0.321,0.1464,0.5081,4,27590.87,1,0.9951975309906874
5302,30859.56,0.2043,0.2219,0.4728,0,38206.2,0,0.6272423068647578
5303,40646.95,0.5602,0.0607,0.5111,1,26348.51,1,0.8862497895245399
5304,82585.7,0.1962,0.2045,0.6928,0,34843.22,1,0.6426213074136535
5305,32315.76,0.1533,0.0824,0.4335,0,30823.72,1,0.3229619407527703
5306,25053.2,0.0425,0.1244,0.4668,0,25963.97,1,0.3330161883644271
5307,49249.38,0.1546,0.0865,0.4116,0,13592.32,1,0.2799884834051287
5308,83298.89,0.2491,0.1835,0.3706,0,40326.74,1,0.3983605995486221
5309,60076.95,0.4557,0.1789,0.495,0,16028.62,1,0.7229444183212693
5310,53385.47,0.2171,0.1541,0.4994,0,15112.8,0,0.49600441058622236
5311,66108.97,0.1553,0.1827,0.4219,0,15311.9,0,0.3934950133380658
5312,21357.31,0.1962,0.1715,0.6545,1,8827.42,1,0.8897545520593385
5313,77367.64,0.4998,0.1975,0.4307,0,24946.16,0,0.7045894444409213
5314,74585.88,0.3316,0.0955,0.5862,0,18101.21,0,0.5242528175459003
5315,54767.29,0.3347,0.1315,0.5039,0,25877.68,1,0.5679073696376316
5316,90148.11,0.1764,0.0788,0.7623,0,23124.62,0,0.45740752525131756
5317,36812.6,0.39,0.1316,0.5987,0,25791.67,1,0.7239365846291789
5318,93197.72,0.0746,0.1833,0.7858,0,16906.13,0,0.547799477447725
5319,68862.34,0.4057,0.1814,0.6795,0,37605.52,1,0.7866239881174443
5320,56586.19,0.1411,0.1848,0.3642,0,26367.72,1,0.3619905843668131
5321,64503.16,0.2036,0.1087,0.5301,1,13337.39,1,0.7051660580553766
5322,62318.38,0.1382,0.1758,0.5719,0,41072.15,0,0.49582379253895914
5323,95507.07,0.2963,0.1198,0.591,0,9378.2,1,0.48470454943881613
5324,38083.02,0.2733,0.2295,0.4855,0,34337.38,1,0.6898016248106236
5325,45937.02,0.3021,0.1152,0.1661,0,32137.94,1,0.2746739154352689
5326,90907.57,0.0661,0.1646,0.8609,0,7914.36,1,0.5750888576749188
5327,50111.63,0.1042,0.1925,0.5991,0,41060.3,1,0.5437054907558667
5328,87513.33,0.2259,0.2222,0.3764,0,17652.5,1,0.4345033764868747
5329,107485.9,0.2117,0.1332,0.3271,0,34635.8,0,0.22028879881559146
5330,54955.12,0.2627,0.1185,0.2162,0,16080.06,1,0.2648891529760208
5331,82034.06,0.0704,0.1317,0.3937,0,26027.67,0,0.20821847184885403
5332,36157.69,0.0661,0.1115,0.6748,1,43893.34,1,0.7550493900089182
5333,83868.33,0.2224,0.1742,0.5318,0,29431.06,1,0.48646527899656467
5334,69985.6,0.5643,0.2272,0.5063,1,16852.91,1,0.9465684895473276
5335,76825.96,0.085,0.074,0.611,1,23335.09,1,0.5847504430794628
5336,48860.7,0.058,0.1566,0.1177,0,32041.65,0,0.14283811762738677
5337,23472.91,0.19,0.2206,0.128,0,22807.56,0,0.35599536706986556
5338,77581.3,0.3982,0.069,0.1217,0,41429.94,0,0.2020862586226442
5339,20000.0,0.3707,0.1438,0.6045,0,39698.43,1,0.7606254971663098
5340,57066.24,0.175,0.2144,0.2799,0,10872.41,1,0.3722253034794997
5341,88529.55,0.3229,0.2211,0.7012,0,36397.64,1,0.7575042367766552
5342,69797.44,0.0867,0.1477,0.3681,0,42696.6,1,0.24369216747051348
5343,113708.57,0.4091,0.0547,0.4008,1,17676.33,1,0.5933816456360091
5344,90627.73,0.1423,0.0701,0.1687,0,14528.79,0,0.0916001826720195
5345,48652.54,0.2292,0.1615,0.5968,0,5383.55,0,0.6086922001902096
5346,65682.83,0.228,0.0735,0.7944,1,9626.3,1,0.8289616893941313
5347,63815.73,0.2525,0.0784,0.5476,0,43436.52,1,0.4176657513899106
5348,25445.58,0.0885,0.1967,0.4684,0,20644.87,1,0.48985209181663447
5349,41490.03,0.5794,0.1926,0.546,0,20493.66,1,0.8651664262412816
5350,50980.98,0.1091,0.2101,0.5607,0,15667.16,1,0.5441536903245473
5351,20000.0,0.4215,0.0701,0.5022,0,11562.36,0,0.6275874119575794
5352,66187.34,0.3003,0.0876,0.7328,0,25351.61,1,0.6194653238485034
5353,58773.2,0.163,0.2083,0.5505,0,33927.51,0,0.5638663120117149
5354,23177.65,0.0597,0.187,0.26,1,27031.81,0,0.5937539642185937
5355,75105.32,0.1623,0.2031,0.5515,0,6418.01,1,0.515912189879211
5356,82896.82,0.0626,0.2381,0.5857,0,37138.79,1,0.4900632573514786
5357,70675.86,0.1426,0.2142,0.5482,0,42263.77,0,0.5241092909233783
5358,56898.3,0.107,0.1489,0.5135,0,22615.07,1,0.38949684223569403
5359,79786.05,0.0548,0.109,0.5978,0,19658.58,0,0.297737170542082
5360,82005.51,0.129,0.1582,0.2553,0,14194.16,0,0.1991756392025558
5361,72685.09,0.4375,0.1713,0.6799,1,17074.81,1,0.9288336009692598
5362,44384.69,0.1156,0.1137,0.7174,1,30777.9,1,0.7995515609656554
5363,71915.02,0.136,0.1965,0.7462,1,35805.85,1,0.8624611682666772
5364,94887.02,0.06,0.0676,0.5376,0,18288.63,0,0.1888454368379781
5365,50084.27,0.2722,0.1981,0.5247,2,18586.9,1,0.9566643516737663
5366,117448.48,0.1703,0.0561,0.6434,0,23044.05,0,0.2693152591662159
5367,51859.23,0.2095,0.1446,0.445,0,11808.11,1,0.4329395228986486
5368,65810.18,0.2169,0.2137,0.618,1,42088.33,1,0.869196208350382
5369,48187.86,0.1673,0.0664,0.4427,0,33218.24,1,0.2851122141941502
5370,70581.77,0.4085,0.1484,0.4848,1,22343.34,0,0.8446630048163155
5371,21444.46,0.1343,0.0803,0.4126,0,9890.9,1,0.3127925705948528
5372,51348.96,0.352,0.22,0.6669,0,38953.02,1,0.8162312918518622
5373,37696.97,0.0962,0.2081,0.53,1,24348.57,1,0.8012300770992903
5374,68383.46,0.2845,0.2274,0.5381,1,36875.32,0,0.8756326837522248
5375,89861.18,0.0378,0.2162,0.9314,0,6335.76,0,0.6857511888509542
5376,81150.15,0.1433,0.1899,0.3144,0,15946.16,1,0.28366796210250883
5377,20000.0,0.2576,0.0851,0.5233,2,29883.82,1,0.9293619929943326
5378,116051.74,0.1704,0.1075,0.3143,1,24516.93,1,0.38570936758024216
5379,72382.0,0.5317,0.1444,0.6634,0,16802.88,1,0.8086942627234414
5380,45587.52,0.2384,0.1619,0.4241,1,13045.21,1,0.7676137200519837
5381,68928.2,0.2011,0.1986,0.5548,1,17072.53,1,0.8173054790453753
5382,69404.75,0.2363,0.0931,0.6298,0,34693.58,1,0.4795935981242626
5383,48328.78,0.224,0.0744,0.1571,0,12348.29,1,0.16989633957249237
5384,69947.92,0.1426,0.1417,0.3012,0,28752.53,0,0.23443448269819
5385,49813.19,0.1501,0.08,0.7355,0,21947.23,1,0.5112769322381395
5386,54890.95,0.3,0.1818,0.7624,0,35521.52,1,0.7891025461113449
5387,47843.02,0.2474,0.1594,0.5975,0,13064.74,1,0.6238402870098877
5388,29183.22,0.0715,0.1908,0.6366,0,15803.58,1,0.5910371958420023
5389,68645.91,0.2427,0.0621,0.2825,0,20947.5,0,0.19971647183386743
5390,79632.49,0.1412,0.2333,0.3823,0,11663.02,0,0.3990561817331048
5391,77872.09,0.2215,0.05,0.4135,2,23447.79,1,0.7836055769846385
5392,85498.13,0.1825,0.1118,0.4369,0,21642.03,1,0.280260489301055
5393,73108.51,0.0551,0.1791,0.4693,2,44603.42,1,0.8524047550185649
5394,51681.86,0.2799,0.0586,0.6479,0,28754.55,0,0.5207660571672893
5395,85991.6,0.3931,0.0658,0.797,1,7778.48,1,0.8757848386018745
5396,31062.06,0.4339,0.0646,0.2966,0,23397.67,1,0.4387792485551866
5397,42483.22,0.0927,0.1605,0.43,0,40140.06,1,0.36423604921324026
5398,40895.0,0.1461,0.2202,0.5165,0,39670.7,0,0.5833630143768005
5399,92001.4,0.1095,0.1555,0.884,1,43472.21,0,0.8477836640807185
5400,88569.71,0.1245,0.1647,0.6077,0,40769.23,1,0.43021266648580253
5401,77182.63,0.1882,0.1157,0.6458,0,12051.99,1,0.4664608167901685
5402,91798.25,0.1827,0.0536,0.1167,1,5142.81,0,0.23408326921785838
5403,43017.93,0.4055,0.0541,0.6463,0,29650.11,1,0.6458291957754659
5404,73714.88,0.1117,0.2188,0.6117,0,33097.77,1,0.5471430926040045
5405,61870.64,0.3714,0.0695,0.1803,1,10248.49,1,0.5307101859315954
5406,86172.05,0.259,0.24,0.7618,1,11673.41,1,0.9238439793177579
5407,62119.39,0.4089,0.0812,0.6358,0,43523.06,1,0.6395239330710595
5408,55376.43,0.2155,0.1782,0.8482,0,42753.33,1,0.7782112395566163
5409,78522.71,0.1475,0.2303,0.6778,0,11278.86,1,0.6382076533268323
5410,86904.23,0.0242,0.1188,0.5195,0,14880.34,1,0.22592464111954183
5411,48291.37,0.1064,0.1895,0.3751,1,40684.55,0,0.6682669832048608
5412,63473.11,0.0995,0.1167,0.6363,0,22399.73,0,0.4119981196296692
5413,38538.98,0.1334,0.1079,0.359,0,36922.91,0,0.27926774982462577
5414,20000.0,0.1987,0.0883,0.7322,0,20839.44,1,0.6367990113351469
5415,70011.49,0.315,0.206,0.8078,0,34455.32,1,0.8230199165751105
5416,80222.63,0.3321,0.0989,0.5136,0,20873.03,0,0.4576285668431603
5417,71551.67,0.2124,0.1038,0.067,0,40967.16,0,0.1241241268994901
5418,20000.0,0.07,0.2398,0.6015,0,18022.91,1,0.6601350222392699
5419,56228.76,0.2265,0.1122,0.0916,0,25924.73,1,0.16576672156946237
5420,20000.0,0.1975,0.1303,0.3393,1,25870.24,1,0.6911201635379006
5421,99242.53,0.2174,0.2381,0.2961,2,30954.86,1,0.8735014811148296
5422,37848.64,0.4036,0.1202,0.1499,0,17268.0,0,0.36976703073540906
5423,96385.09,0.0685,0.1196,0.4475,0,30706.42,1,0.19973364843552804
5424,88646.74,0.1841,0.2073,0.6031,1,10641.43,1,0.8111927626584192
5425,42485.24,0.0643,0.1093,0.7917,1,40744.54,1,0.805886833416417
5426,36680.38,0.1368,0.0944,0.3433,0,10766.94,0,0.2576403391882431
5427,73759.26,0.0673,0.1304,0.31,1,38611.8,0,0.42578394766205757
5428,43891.9,0.2374,0.1831,0.4774,0,32725.92,0,0.5679687359299119
5429,67562.12,0.3547,0.0582,0.5291,1,18642.68,1,0.7438965289394966
5430,52929.31,0.2409,0.121,0.5418,0,18097.33,1,0.4987727115208495
5431,20471.04,0.0575,0.1158,0.071,0,43641.8,0,0.1255845235526786
5432,20000.0,0.1632,0.0965,0.2791,0,12799.35,1,0.2704460857174336
5433,70667.11,0.1305,0.1743,0.3837,0,33918.35,0,0.3208442032096166
5434,50961.06,0.0309,0.1051,0.5011,1,12347.29,1,0.5601313631358151
5435,51172.75,0.4534,0.1653,0.345,0,41215.9,1,0.6125906783148916
5436,82396.6,0.4387,0.1458,0.5482,0,34677.56,1,0.6527538332290068
5437,94336.06,0.0937,0.0913,0.5546,0,42308.19,0,0.24723289414252186
5438,58186.38,0.2916,0.1006,0.7527,0,40164.31,1,0.664671131905666
5439,56485.03,0.1981,0.0824,0.3794,0,26979.96,0,0.2718908303316421
5440,77503.58,0.1844,0.0608,0.3495,0,11089.16,1,0.18509519197831595
5441,31076.61,0.5773,0.1676,0.4651,0,13858.38,1,0.8209349134851086
5442,70578.83,0.2709,0.1778,0.5782,0,13072.71,1,0.6062024443090699
5443,78797.15,0.1082,0.0815,0.858,0,13825.58,1,0.5038306207518501
5444,82005.76,0.1748,0.1669,0.6366,1,24056.57,1,0.7905381467404714
5445,20000.0,0.1628,0.2366,0.3118,0,39711.74,0,0.5112171746268244
5446,45966.12,0.2773,0.0641,0.8259,0,5924.58,1,0.6782215212236651
5447,43043.42,0.1396,0.1432,0.3502,0,14539.22,1,0.3180632827338059
